Case,year,Month,service,departure station,arrival_station,journey_time_avg,total_num_trips,num_of_canceled_trains,comment_cancellations,num_late_at_departure,avg_delay_late_at_departure,avg_delay_all_departing,comment_delays_at_departure,num_arriving_late,avg_delay_late_on_arrival,avg_delay_all_arriving,comment_delays_on_arrival,delay_cause_external_cause,delay_cause_rail_infrastructure,delay_cause_traffic_management,delay_cause_rolling_stock,delay_cause_station_management,delay_cause_travelers,num_greater_15_min_late,avg_delay_late_greater_15_min,num_greater_30_min_late,num_greater_60_min_late
3717,2018,1,#N/A,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165.3333333,222,0,#N/A,8,2.875,0.095795796,#N/A,34,21.52401961,5.696096096,#N/A,0.153846154,0.307692308,0.384615385,0.115384615,0.038461538,0,22,5.696096096,5,0
3718,2018,2,#N/A,METZ,PARIS EST,85.41391941,275,2,#N/A,124,9.513709677,4.350976801,#N/A,113,19.01386431,8.521001221,"01/02 : 2881? Retard sur un autre réseau et csq alarme incendie 2827 (35’) + 2827?Alarme incendie (24’) + 2650?Malaise voyageur (6’)
02/02 : 2855 + 2881?Retard sur autre réseau (13’) 
04/02 : 2893? LTV 230 (5’) 
11/02 : 2893? Retard sur autre réseau (27’) + 2654?Non libération de voie  (7’)
12/02 : Retard autre réseau? 2861 (27’) et 2855 (9’) + 2861? bogie isolé (13’) + 2891? malaise voyageur (13’)
13/02 : Retard autre réseau? 2881 (2’), 2855 (49’) et 2853 (7’)
14/02 : 2881?ETCS (14’) +  2855? Erreur gestion (6’) + 2891? Csq 2880 en ETCS (7’) 
15/02 : 2676? LTV 40 (5’)+ 2682? Intervention police (7’)+ 2865? Retard sur autre réseau (8’)+ 2660? Pb circulation (12’)
16/02 : 2891? Retard sur autre réseau (36’) +  Csq alerte radio sur TER?2853 (5’), 2650 (23’), 2855 (11’)  + 2853? Personne sur les voies (16’) + 2650? LTV 160 train balai (6’) + 
17/02 : Csq 2617 en détresse à quai? 2676 (91’), 2861 (11’), 2855 (19’) + 2865? Csq heurt personne (58’) + 2865? Intervention police (6’) + 2855? Retard autre réseau (5’)
18/02 : 2676? Erreur de gestion (14’)
19/02 : Csq accident de personnes? 2891 (5’), 2881 (14’), 2676 (45’) + retard autre réseau? 2881 (4’), 2865 (2’), 2855 (40’)
20/02 : 2650?Pb circulation (12’)
21/02 : Retard autre réseau? 2855, 2881(8’) 
22/02 : 2855 et 2682? LTV 40 + 2891? attente clients (7’)
23/02 : 2863? Retard autre réseau (33’) + 2855 (14’) + 2660 et 2650? Csq accident de personne (20’) + 2891? Csq signal alarme 2833 (16’)
24/02 : 2855? Retard autre réseau (16’)
26/02 : Retard autre réseau? 2861 (37’), 2891 (14’)
27/02 : 2865? Double défaut BTM (34’) + 2869? Attente correspondance Ter (7’)
28/02 : Retard autre réseau? 2869 (13’), 2865 (35’), 2855 (9’) + 2865? A l’arrêt car détection non desserrage (35’) + 2855? Arrêt sup à Meuse (12’)",0.447916667,0.083333333,0.135416667,0.1875,0.104166667,0.041666667,45,8.521001221,28,2
3719,2018,2,#N/A,PARIS EST,STRASBOURG,112.2304147,448,14,#N/A,136,13.4125,4.180030722,#N/A,95,31.17701754,7.339208909,"04/04 : 2465? Obstacle à la fermeture des portes (5’) + 2443? LTV 230 (5’)  
11/02 : 2365? Avitaillement tardif et descente tardive (5’) et intervention SUGE (11’) + 2407? BM isolé motrice (5’) + 2583? LTV 250 (5’)
12/02 : 2407, 2365, 2421? Pb de pantographe (25’) 
13/02 : 2583, 2377? Croisement matériel (14’)
14/02 : 2407? Attente ADC (5’) et décontrôle aiguille (5’min) + 2457? RS signaux fermés (10’)
15/02 : 2465? Descente tardive TEE (11’)
16/02 : 2407? Csq personne sur les voies (10’)
17/02 : 2443 et 2377? VL 230 (16’) + 2377? Erreur affichage du train en gare (10’) + 2443? Csq détresse à quai (17’)
18/02 : 2365 et 2407 ? Csq alarme simple DBC (57’)
19/02 : 2465? Csq accident de personne (5’) + 2407? Essai frein tardif (5’)
20/02 : 2443? Descente tardive TEE (13’), 2371? Csq bagage abandonné (5’), 2407? Réutilisation rame du 2706 (7’), 2371? Attente ASCT (5’)
22/02 : 2465? Intervention SUGE (5’), 2407? Pb conducteur (10’), 2457? ERTMS (14’)
23/02 : 2459? réutilisation du 2676 (14’), 1407? Csq accident de personne (6’)
25/02 : 2471? Intervention SUGE (6’)
26/02 : 2443? Descente tardive TEE (5’) 
27/02 : 2583 et 2457 ? Descentes tardives TEE (15’)
28/02 : 2377? Attentes correspondance (5’) + 2371? Défaut torches en cabine (5’)",0.565217391,0.043478261,0.054347826,0.293478261,0.043478261,0,70,7.339208909,36,11
3720,2018,2,#N/A,PARIS EST,METZ,84.7752809,275,8,#N/A,66,13.19823232,3.21329588,#N/A,64,23.0171875,5.581835206,"04/02 : 2843? Pb installations et prise en charge PMR à MZ (12’)
10/02 : Descente tardive TEE ? 2831 (50’) et 2815 (23’)
12/02 : + 2803 et 2809? Pb pantographe  sur 2803 et csq (5’ et 6’)
13/02 : 2617? Descente tardive (12’)
14/02 : 2833? Retard autre réseau (5’) + 2803? Attente ADC  et agent départ (5’)
15/02 : 2809? Pb frein au départ (17’) + 2635? LTV 40 (5’)
16/02 : Csq alerte radio TER? 2809 (25’), 2803 (16’), 2815 (6’) + 2815? Retard autre réseau (15’) + 2817? Descente tardive (37’)
17/02 : Descente tardive? 2803 (6’), 2831 (5’)
19/02 : 2833? Csq accident de personne (74’)+ 2839 (23’) + 2815? défaut technique (19’) +2803? intervention police (5’)
20/02 :2839? Problème fermeture porte (7’)
22/02 : 2833? ERTMS (10’), 2839? Retard autre réseau (5’) + 2803? Redus conducteur de partir (10’) + 2815? Zones en non libération (6’)
23/02 : 2815? Descente tardive (23’) + 2803? Csq accident de personne (8’)
24/02 : 2803? Descente tardive (9’)
26/02 : 2601? Descente tardive (5’)
27/02 : 2815?Double défaut BTM (20’)
28/02 : 2815? Difficulté de réception (7’) + 2803? défaut technique (5’)",0.637931034,0.017241379,0.068965517,0.24137931,0.034482759,0,41,5.581835206,14,4
3721,2018,2,#N/A,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.88283379,390,23,#N/A,197,9.261167513,5.085876476,#N/A,147,25.74727891,11.05154405,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",0.5,0.180851064,0.117021277,0.117021277,0.074468085,0.010638298,74,11.05154405,36,14
3722,2018,2,#N/A,TOURS,PARIS MONTPARNASSE,75.29341317,177,10,#N/A,22,5.658333333,0.809281437,#N/A,53,25.25251572,8.877744511,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",0.666666667,0.133333333,0.1,0.033333333,0.066666667,0,25,8.877744511,14,6
3723,2018,2,#N/A,PARIS MONTPARNASSE,NANTES,124.5011287,465,22,#N/A,89,17.60655431,3.29635064,#N/A,89,47.98483146,10.81963883,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",0.635294118,0.141176471,0.094117647,0.094117647,0.035294118,0,80,10.81963883,49,15
3724,2018,2,#N/A,PARIS MONTPARNASSE,ST MALO,154.8089888,92,3,#N/A,15,23.79444444,3.769475655,#N/A,18,54.18611111,11.41029963,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",0.555555556,0.166666667,0.055555556,0.222222222,0,0,15,11.41029963,10,5
3725,2018,2,#N/A,PARIS NORD,DUNKERQUE,120.3045267,256,13,#N/A,81,14.64300412,4.863854595,#N/A,48,38.5,8.205761317,#N/A,0.5,0.145833333,0.0625,0.270833333,0.020833333,0,39,8.205761317,25,4
3726,2018,2,#N/A,BORDEAUX ST JEAN,TOURCOING,301,28,0,#N/A,15,12.36888889,6.639880952,#N/A,10,82.2,31.21428571,#N/A,0.166666667,0,0.666666667,0.166666667,0,0,10,31.21428571,5,4
3727,2018,2,#N/A,RENNES,PARIS VAUGIRARD,111,27,0,#N/A,6,7.333333333,1.62962963,#N/A,5,60.14666667,12.80432099,#N/A,0.5,0.25,0.25,0,0,0,5,12.80432099,3,3
3728,2018,2,#N/A,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.04255319,188,0,#N/A,16,11.89895833,0.609929078,#N/A,43,14.46976744,4.270478723,Demi ferrure sur aiguille cassée entre Vert de Maison et Alforville.,0.333333333,0.125,0.333333333,0.125,0.083333333,0,15,4.270478723,3,1
3729,2018,2,#N/A,LYON PART DIEU,MARSEILLE ST CHARLES,107.0686869,498,3,#N/A,268,14.70951493,8.077777778,#N/A,134,33.18022388,10.24498317,Colis suspect en gare de Lyon Part-Dieu.,0.396694215,0.115702479,0.20661157,0.181818182,0.05785124,0.041322314,107,10.24498317,44,14
3730,2018,2,#N/A,LYON PART DIEU,MONTPELLIER,112.5857143,286,6,#N/A,173,8.115799615,5.103333333,#N/A,40,22.09958333,3.364702381,#N/A,0.368421053,0.184210526,0.236842105,0.131578947,0.052631579,0.026315789,16,3.364702381,8,3
3731,2018,2,#N/A,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.8241206,199,0,#N/A,124,6.552284946,4.076214405,#N/A,39,17.09401709,2.841122278,#N/A,0.2,0.171428571,0.257142857,0.2,0.114285714,0.057142857,12,2.841122278,2,1
3732,2018,2,#N/A,BELLEGARDE (AIN),PARIS LYON,162.5708155,233,0,#N/A,101,6.448019802,2.841773963,#N/A,30,33.89944444,5.082546495,#N/A,0.25,0.285714286,0.25,0.107142857,0.071428571,0.035714286,20,5.082546495,11,4
3733,2018,2,#N/A,PARIS LYON,LYON PART DIEU,119.4467354,583,1,#N/A,62,9.859946237,0.640263459,#N/A,59,24.07683616,2.48382016,#N/A,0.210526316,0.210526316,0.140350877,0.403508772,0.035087719,0,43,2.48382016,13,1
3734,2018,2,#N/A,PARIS LYON,MACON LOCHE,95.62926829,205,0,#N/A,32,13.15208333,1.866260163,#N/A,30,23.73166667,4.487235772,#N/A,0.185185185,0.111111111,0.259259259,0.37037037,0.037037037,0.037037037,21,4.487235772,6,0
3735,2018,2,#N/A,PARIS LYON,CHAMBERY CHALLES LES EAUX,193.3231293,294,0,#N/A,51,12.19901961,1.855725624,#N/A,42,30.46111111,4.786451247,#N/A,0.2,0.275,0.2,0.275,0.025,0.025,31,4.786451247,18,2
3736,2018,2,#N/A,PARIS LYON,AVIGNON TGV,159.4074074,433,1,#N/A,49,14.59693878,1.341396605,#N/A,67,29.86069652,6.082330247,#N/A,0.3125,0.140625,0.21875,0.328125,0,0,48,6.082330247,19,7
3737,2018,2,#N/A,PARIS LYON,GRENOBLE,180.7886179,246,0,#N/A,40,13.84375,1.96097561,#N/A,33,25.81818182,6.266260163,#N/A,0.3125,0.15625,0.28125,0.25,0,0,31,6.266260163,14,2
3738,2018,3,#N/A,LAVAL,PARIS MONTPARNASSE,86.33497537,205,2,#N/A,68,6.038235294,2.065517241,#N/A,60,13.67888889,4.629638752,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
le 1er : une limitation de la vitesse des trains sur la ligne à grande vitesse suite aux conditions climatiques (28 TGV pour un total de 605 minutes) ; 
le 6 : un dérangement des installations sur la ligne à grande vitesse Atlantique (23 TGV pour un total de 461 minutes)
le 13 : un dérangement de signalisation à Laval (7 TGV pour 82 minutes)
le 15 : un problème technique sur une rame sortant du chantier de Montrouge perturbe les entrées/sorties en gare de Paris Montparnasse (25 TGV retardés pour un total de 536 minutes) ;
le 20 : accident de personne sur la ligne à grande vitesse Atlantique (47 TGV retardés pour 3028 minutes) ;
le 27 : un dérangement des installations à Massy - en région parisienne - (34 TGV retardés pour 736 minutes).",0.28125,0.21875,0.1875,0.125,0.125,0.0625,18,4.629638752,5,1
3739,2018,2,#N/A,PARIS LYON,PERPIGNAN,308.8888889,136,1,#N/A,26,17.96794872,3.108148148,#N/A,24,40.83194444,8.791358025,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,0.304347826,0.086956522,0.304347826,0.304347826,0,0,24,8.791358025,13,4
3740,2018,2,#N/A,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.4040404,101,2,#N/A,9,5.587037037,0.494444444,#N/A,14,17.43214286,3.110942761,#N/A,0.181818182,0.181818182,0.090909091,0.454545455,0.090909091,0,6,3.110942761,2,0
3741,2018,2,#N/A,PARIS LYON,MONTPELLIER,209.2686567,269,1,#N/A,43,16.95581395,2.42300995,#N/A,34,34.56617647,4.1664801,#N/A,0.363636364,0.212121212,0.121212121,0.303030303,0,0,34,4.1664801,19,3
3742,2018,2,#N/A,ITALIE,PARIS LYON,440.0117647,85,0,#N/A,75,4.386666667,3.911764706,#N/A,23,24.13768116,8.891568627,#N/A,0.086956522,0.260869565,0.565217391,0.086956522,0,0,23,8.891568627,4,0
3743,2018,2,#N/A,TOULON,PARIS LYON,241.4285714,247,2,#N/A,90,7.988518519,3.096054422,#N/A,33,34.42272727,5.748027211,#N/A,0.303030303,0.393939394,0.151515152,0.151515152,0,0,33,5.748027211,16,2
3744,2018,2,#N/A,PERPIGNAN,PARIS LYON,305.125,160,0,#N/A,59,10.93022599,4.078020833,#N/A,31,32.71290323,7.116458333,#N/A,0.52,0.24,0,0.2,0,0.04,31,7.116458333,14,3
3745,2018,4,#N/A,PARIS VAUGIRARD,NANTES,139.6,40,0,#N/A,4,31.45,2.609583333,#N/A,3,57.62777778,4.99125,"02/04/2018 : présence de personne au bord des voies 36' à l'arrivée
06/04/2018 : 16' pour problème signalisation  
29/04/2018 : défaillance matériel avec 120' de retard",0.333333333,0,0.333333333,0.333333333,0,0,3,4.99125,2,1
3746,2018,4,#N/A,CHAMBERY CHALLES LES EAUX,PARIS LYON,182.65,260,100,#N/A,96,18.46128472,11.10697917,#N/A,40,38.38875,10.69104167,#N/A,0.344827586,0.24137931,0.206896552,0.103448276,0.068965517,0.034482759,37,10.69104167,16,7
3747,2018,4,#N/A,PARIS NORD,ARRAS,54.71351351,333,148,#N/A,40,14.77041667,3.191621622,#N/A,41,20.68617886,5.083603604,#N/A,0.128205128,0.205128205,0.256410256,0.282051282,0.051282051,0.076923077,18,5.083603604,7,3
3748,2018,4,#N/A,BESANCON FRANCHE COMTE TGV,PARIS LYON,130.4895105,204,61,#N/A,32,8.346875,1.592540793,#N/A,13,21.55,2.05034965,#N/A,0.307692308,0.076923077,0.230769231,0.307692308,0,0.076923077,7,2.05034965,1,1
3749,2018,4,#N/A,MARNE LA VALLEE,LYON PART DIEU,109.6460905,369,126,#N/A,152,8.537609649,5.45877915,#N/A,30,21.76166667,2.698765432,#N/A,0.125,0.25,0.208333333,0.208333333,0.125,0.083333333,23,2.698765432,5,0
3750,2018,4,#N/A,ANNECY,PARIS LYON,224.7815126,191,72,#N/A,12,8.166666667,0.823529412,#N/A,29,38.05747126,9.976610644,#N/A,0.380952381,0.333333333,0.142857143,0.095238095,0.047619048,0,29,9.976610644,10,4
3751,2018,4,#N/A,MONTPELLIER,LYON PART DIEU,112.8895349,308,136,#N/A,61,12.50628415,4.563275194,#N/A,42,35.50753968,10.45920543,#N/A,0.25,0.285714286,0.25,0.107142857,0.107142857,0,32,10.45920543,16,6
3752,2018,4,#N/A,MULHOUSE VILLE,PARIS LYON,173.7889908,329,111,#N/A,98,7.273809524,3.287691132,#N/A,28,24.36011905,2.316284404,#N/A,0.4,0.1,0.2,0.2,0.05,0.05,19,2.316284404,6,2
3753,2018,4,#N/A,STRASBOURG,NANTES,287.32,53,28,#N/A,4,4.883333333,0.726,#N/A,3,30.54444444,4.167333333,#N/A,0.333333333,0.333333333,0,0.333333333,0,0,3,4.167333333,1,0
3754,2018,4,#N/A,MARSEILLE ST CHARLES,TOURCOING,301.8333333,25,7,#N/A,0,0,-0.37037037,#N/A,#N/A,#N/A,2.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2.5,0,0
3755,2018,4,#N/A,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90.31679389,383,121,#N/A,48,10.74375,1.573791349,#N/A,55,21.58969697,6.043129771,#N/A,0.37254902,0.235294118,0.137254902,0.176470588,0.039215686,0.039215686,27,6.043129771,9,2
